osm_id,power,voltage,utility,name,geometry
798988946,line,,,,"LINESTRING (121.1419997 14.200548, 121.141964 14.2009246, 121.1419206 14.2012936)"
798988922,line,230000,,,"LINESTRING (121.1419423 14.2012162, 121.1419533 14.2011423, 121.1419634 14.2010598, 121.141964 14.2009246, 121.1419815 14.2008251, 121.1419903 14.200742, 121.1420062 14.2006298)"
798988965,portal,,,,"LINESTRING (121.1425907 14.2009862, 121.1424868 14.200976, 121.1423984 14.2009673, 121.1423081 14.2009584, 121.1422349 14.2009512, 121.1421447 14.2009423, 121.1420527 14.2009333, 121.141964 14.2009246, 121.1418768 14.200916, 121.1417823 14.2009067, 121.1416807 14.2008967, 121.1416002 14.2008888, 121.1415205 14.2008809)"
798988927,line,,,,"LINESTRING (121.1421768 14.2005654, 121.1421447 14.2009423, 121.1421049 14.2013118)"
798988948,line,230000,,,"LINESTRING (121.1421287 14.201234, 121.1421336 14.201161, 121.1421432 14.201076, 121.1421447 14.2009423, 121.1421696 14.2008337, 121.142177 14.2007574, 121.1421834 14.2006472)"
8958944492,pole,,,,POINT (121.14107480000001 14.200978300000001)
7472522823,switch,230000,,,POINT (121.14196340000001 14.201059800000001)
7472522821,switch,230000,,,POINT (121.1421432 14.201076)
7472522819,switch,230000,,,POINT (121.14195330000001 14.2011423)
7472522818,switch,230000,,,POINT (121.14213360000001 14.201161)
798988964,portal,,,,"LINESTRING (121.1421049 14.2013118, 121.1420044 14.2013019, 121.1419206 14.2012936, 121.1418367 14.2012854, 121.141743 14.2012762, 121.1416495 14.201267, 121.141561 14.2012582, 121.1414723 14.2012495, 121.1414808 14.2011723, 121.1414897 14.2010915)"
798988954,portal,,,,"LINESTRING (121.1418367 14.2012854, 121.1418452 14.201207, 121.1418541 14.2011246)"
798988952,line,230000,,,"LINESTRING (121.1414808 14.2011723, 121.1418452 14.201207, 121.1419423 14.2012162, 121.1421287 14.201234, 121.1421952 14.2012403, 121.1425512 14.2012742)"
798988953,portal,,,,"LINESTRING (121.1421867 14.2013198, 121.1421952 14.2012403, 121.142204 14.201159)"
1409550887,pole,,,,POINT (121.13644780000001 14.201423900000002)
8958944493,pole,,,,POINT (121.14161220000001 14.201505800000001)
798988929,line,230000,,,"LINESTRING (121.1419206 14.2012936, 121.1419487 14.2017479)"
798988926,line,230000,,,"LINESTRING (121.1421049 14.2013118, 121.1419487 14.2017479)"
10962864192,pole,,,,POINT (121.14165620000001 14.201622)
1908112295,pole,,,,POINT (121.14194870000001 14.2017479)
1409550889,pole,,,,POINT (121.1359853 14.2021525)
4088123159,tower,,,,POINT (121.1413832 14.202716500000001)
1409550891,pole,,,,POINT (121.1355702 14.2028344)
323077544,pole,,,,POINT (121.13508530000001 14.203658)
1409550892,pole,,,,POINT (121.13460490000001 14.204418200000001)
1409550893,pole,,,,POINT (121.13411040000001 14.205169900000001)
2789732071,pole,,,,POINT (121.15235790000001 14.202085100000001)
2789732072,pole,,,,POINT (121.15289480000001 14.202710900000001)
1737935873,tower,,,,POINT (121.15783200000001 14.203183600000001)
2789732073,pole,,,,POINT (121.15346620000001 14.203317100000001)
2789732075,pole,,,,POINT (121.1540868 14.204021800000001)
2789732076,tower,,,,POINT (121.1545966 14.2047383)
4379050836,tower,,,,POINT (121.15498000000001 14.205131300000001)
440185159,line,115000,,,"LINESTRING (121.1557795 14.2056739, 121.1556431 14.2057144, 121.1553984 14.2055707, 121.1552494 14.2054068, 121.15498 14.2051313, 121.1545966 14.2047383)"
4379050838,tower,,,,POINT (121.15477030000001 14.205350200000002)
4379050839,tower,,,,POINT (121.1552494 14.2054068)
4379050840,tower,,,,POINT (121.15539840000001 14.2055707)
1737935883,tower,,,,POINT (121.15577950000001 14.2056739)
4379050841,tower,,,,POINT (121.1556431 14.205714400000002)
2789732077,tower,,,,POINT (121.154728 14.205861700000002)
1737935885,tower,,,,POINT (121.1553492 14.206165100000002)
2789732078,tower,,,,POINT (121.1546806 14.2065225)
4379050851,tower,,,,POINT (121.1549576 14.2065943)
2789732079,tower,,,,POINT (121.1544485 14.2071915)
1737935899,tower,,,,POINT (121.15421060000001 14.2086617)
4379050914,tower,,,,POINT (121.15416870000001 14.209203400000002)
1409550895,pole,,,,POINT (121.13365110000001 14.205913200000001)
1908112313,tower,,,,POINT (121.1415568 14.205948500000002)
1409550897,pole,,,,POINT (121.13319860000001 14.2067308)
1409550899,pole,,,,POINT (121.1327294 14.207501800000001)
323077545,pole,,,,POINT (121.13224500000001 14.2082928)
1423835643,pole,,,,POINT (121.1317894 14.2090621)
1423835646,pole,,,,POINT (121.1312948 14.2098241)
1423835649,pole,,,,POINT (121.1308017 14.2105858)
323077546,pole,,,,POINT (121.1303891 14.211203900000001)
1423835651,pole,,,,POINT (121.13009160000001 14.211700400000002)
1737935889,tower,,,,POINT (121.15411660000001 14.209588700000001)
1737935891,tower,,,,POINT (121.1540588 14.2099469)
1737935900,tower,,,,POINT (121.1539678 14.210235200000001)
4451496709,tower,,,,POINT (121.15357060000001 14.210805800000001)
4451496710,tower,,,,POINT (121.1533131 14.211123)
4451496712,tower,,,,POINT (121.15292690000001 14.211526000000001)
4451496714,tower,,,,POINT (121.15258800000001 14.211901200000002)
5185776822,tower,,,,POINT (121.1521883 14.212262)
4379051017,tower,,,,POINT (121.1521769 14.2122776)
5185776821,tower,,,,POINT (121.15225360000001 14.212295600000001)
4451496713,tower,,,,POINT (121.13300070000001 14.211806800000002)
4451496715,tower,,,,POINT (121.13358810000001 14.2119446)
4451496716,tower,,,,POINT (121.13400120000001 14.212033100000001)
1489356854,tower,,,,POINT (121.14179920000001 14.212060200000002)
4451496717,tower,,,,POINT (121.13434720000001 14.2121293)
4451496718,pole,,,,POINT (121.132023 14.2121644)
4451496719,pole,,,,POINT (121.13204990000001 14.212189100000002)
4451496721,pole,,,,POINT (121.13215980000001 14.212191700000002)
4451496720,pole,,,,POINT (121.1321075 14.212191700000002)
4451496722,pole,,,,POINT (121.1322779 14.212193000000001)
4451496723,pole,,,,POINT (121.1322269 14.2121943)
448103855,minor_line,34500,,,"LINESTRING (121.1320499 14.2121891, 121.1320559 14.2122493)"
448103857,minor_line,34500,,,"LINESTRING (121.1321075 14.2121917, 121.1321082 14.2122677)"
448103851,minor_line,34500,,,"LINESTRING (121.1321598 14.2121917, 121.1321505 14.2122825)"
448103853,minor_line,34500,,,"LINESTRING (121.1322269 14.2121943, 121.1321989 14.2122996)"
4451496726,pole,,,,POINT (121.13265200000001 14.2122515)
448103847,minor_line,34500,,,"LINESTRING (121.1322779 14.212193, 121.1322436 14.2123153)"
448103858,minor_line,34500,,,"LINESTRING (121.1320559 14.2122493, 121.1320511 14.21227)"
448103856,minor_line,34500,,,"LINESTRING (121.1321082 14.2122677, 121.1320993 14.212287)"
448103843,portal,,,,"LINESTRING (121.1322497 14.2123607, 121.1322554 14.2123422, 121.1322618 14.2123217, 121.1322436 14.2123153, 121.1322206 14.2123072, 121.1321989 14.2122996, 121.1321758 14.2122915, 121.1321505 14.2122825, 121.1321311 14.2122757, 121.1321082 14.2122677, 121.1320853 14.2122597, 121.1320559 14.2122493, 121.1320324 14.2122411, 121.1320276 14.2122617, 121.132023 14.2122814)"
448103870,minor_line,34500,,,"LINESTRING (121.1322554 14.2123422, 121.1322325 14.2123341, 121.1321906 14.2123193, 121.132143 14.2123025, 121.1320993 14.212287, 121.1320511 14.21227, 121.1320276 14.2122617)"
448103852,minor_line,34500,,,"LINESTRING (121.1321989 14.2122996, 121.1321906 14.2123193)"
448103850,minor_line,34500,,,"LINESTRING (121.1322436 14.2123153, 121.1322325 14.2123341)"
448103863,minor_line,34500,,,"LINESTRING (121.1321505 14.2122825, 121.132143 14.2123025, 121.132127 14.2123452, 121.1321075 14.2123971)"
4451496744,tower,,,,POINT (121.1348622 14.2123398)
4451496746,switch,,,,POINT (121.13212700000001 14.212345200000001)
4451496748,transformer,,,,POINT (121.1321075 14.2123971)
4451496749,transformer,,,,POINT (121.13233020000001 14.2124491)
4451496750,transformer,,,,POINT (121.13248840000001 14.212485500000001)
448103854,cable,115000,,,"LINESTRING (121.1321075 14.2123971, 121.1320298 14.2125791)"
448103864,line,115000,,,"LINESTRING (121.1320113 14.2127701, 121.1318058 14.2130042, 121.1318702 14.2126766, 121.132023 14.2121644)"
1423835652,pole,,,,POINT (121.1295987 14.2126043)
448103869,line,115000,,,"LINESTRING (121.1323677 14.2126701, 121.1323319 14.2126604, 121.1322467 14.2126375, 121.1321487 14.2126111, 121.1320585 14.2125868, 121.1320298 14.2125791)"
4451496757,pole,,,,POINT (121.13187020000001 14.212676600000002)
4451496758,switch,,,,POINT (121.1320338 14.212682800000001)
4451496759,pole,,,,POINT (121.13244820000001 14.2126935)
4451496760,switch,,,,POINT (121.13212790000001 14.2126984)
4451496761,tower,,,,POINT (121.13538790000001 14.212698600000001)
,substation,115000,,Canlubang Substation,"POLYGON ((121.1319764 14.2121556, 121.1317312 14.213036, 121.1324822 14.2132504, 121.1326786 14.2122127, 121.1326094 14.2121736, 121.1319764 14.2121556))"
4451496762,switch,,,,POINT (121.1322238 14.2127256)
4451496763,switch,,,,POINT (121.13230870000001 14.2127455)
448103860,line,115000,,,"LINESTRING (121.132289 14.2128397, 121.1323087 14.2127455, 121.1323319 14.2126604)"
448103865,line,115000,,,"LINESTRING (121.13196 14.2129691, 121.1319811 14.2128845, 121.1320113 14.2127701, 121.1320338 14.2126828, 121.1320585 14.2125868)"
448103866,line,115000,,,"LINESTRING (121.1321487 14.2126111, 121.1321279 14.2126984, 121.1321051 14.2127938, 121.1320768 14.212908, 121.1320572 14.2129947)"
448103871,portal,,,,"LINESTRING (121.1323382 14.2128521, 121.132289 14.2128397, 121.1322432 14.2128282, 121.1322 14.2128174, 121.1321528 14.2128055, 121.1321051 14.2127938, 121.1320641 14.2127833, 121.1320113 14.2127701, 121.1319654 14.2127585)"
4451496771,pole,,,,POINT (121.13255280000001 14.2128183)
448103868,line,115000,,,"LINESTRING (121.1321478 14.2130185, 121.1321699 14.2129309, 121.1322 14.2128174, 121.1322238 14.2127256, 121.1322467 14.2126375)"
4451496775,switch,,,,POINT (121.1319811 14.212884500000001)
4451496776,switch,,,,POINT (121.13207680000001 14.212908)
4451496777,switch,,,,POINT (121.13216990000001 14.212930900000002)
448103867,line,115000,,,"LINESTRING (121.1319225 14.2129613, 121.13196 14.2129691, 121.1320572 14.2129947, 121.1321478 14.2130185, 121.1321113 14.2130109)"
448103861,line,115000,,,"LINESTRING (121.1325528 14.2128183, 121.132475 14.2131875, 121.132019 14.2130731, 121.1321051 14.2127938)"
4451496781,tower,,,,POINT (121.13580630000001 14.213002900000001)
4451496782,pole,,,,POINT (121.13180580000001 14.2130042)
4451496785,pole,,,,POINT (121.1323167 14.213034100000002)
4451496786,pole,,,,POINT (121.13201900000001 14.2130731)
4451496787,pole,,,,POINT (121.13247500000001 14.2131875)
4451500289,tower,,,,POINT (121.13613620000001 14.213255100000001)
981197459,pole,,,,POINT (121.12925320000001 14.2132587)
4451500291,tower,,,,POINT (121.1367826 14.213704900000002)
4451496768,tower,,,,POINT (121.1518164 14.212797400000001)
4451500290,tower,,,,POINT (121.15124780000001 14.213426700000001)
4451500292,tower,,,,POINT (121.15080520000001 14.2137933)
4451500293,tower,,,,POINT (121.1506497 14.213897300000001)
4451500295,pole,,,,POINT (121.1502607 14.2141339)
4451500296,pole,,,,POINT (121.14991210000001 14.2142873)
4451500298,pole,,,,POINT (121.1494212 14.2145135)
4451500300,pole,,,,POINT (121.14901350000001 14.2147111)
9364521271,pole,,,,POINT (121.14861130000001 14.214901300000001)
4451500303,pole,,,,POINT (121.1481686 14.2151063)
1423835653,pole,,,,POINT (121.12883020000001 14.2139772)
4451500294,tower,,,,POINT (121.13734050000001 14.214094900000001)
4451500297,tower,,,,POINT (121.13771870000001 14.2143653)
4451500299,tower,,,,POINT (121.1380218 14.214596700000001)
1423835654,pole,,,,POINT (121.12840740000001 14.214664200000001)
4451500301,tower,,,,POINT (121.1383035 14.214890500000001)
4451500304,tower,,,,POINT (121.1385824 14.2151765)
1423835659,pole,,,,POINT (121.1279159 14.215428300000001)
4451500307,tower,,,,POINT (121.138923 14.2155327)
4451500313,tower,,,,POINT (121.13921540000001 14.215868200000001)
1103202937,pole,,,,POINT (121.12752950000001 14.2160454)
4451500316,tower,,,,POINT (121.1395265 14.2162296)
,generator,,,,"POLYGON ((121.1417669 14.2166124, 121.1416692 14.216391, 121.1415224 14.2164518, 121.1416201 14.2166733, 121.1417669 14.2166124))"
4451500321,tower,,,,POINT (121.1398645 14.2166014)
4451500323,tower,,,,POINT (121.14005230000001 14.2167808)
,generator,,,,"POLYGON ((121.1418441 14.2168174, 121.1418204 14.2167453, 121.1417319 14.2167726, 121.1417556 14.2168447, 121.1418441 14.2168174))"
1423835662,pole,,,,POINT (121.12700910000001 14.2168053)
,generator,,,,"POLYGON ((121.1418978 14.2168567, 121.1417428 14.2168966, 121.1417856 14.2170531, 121.1419407 14.2170132, 121.1418978 14.2168567))"
4451500327,tower,,,Atoy's,POINT (121.14046800000001 14.217212400000001)
,generator,,,,"POLYGON ((121.1418981 14.2173347, 121.1420051 14.2172817, 121.1419753 14.2172251, 121.141866 14.2172792, 121.1418981 14.2173347))"
6163131213,pole,,,,POINT (121.09338600000001 14.223687900000002)
6163131214,pole,,,,POINT (121.0933095 14.224193600000001)
6163131215,pole,,,,POINT (121.09325050000001 14.224617400000001)
6163131216,pole,,,,POINT (121.09322100000001 14.2250802)
4943364780,pole,,,,POINT (121.0810507 14.2254193)
6163131217,pole,,,,POINT (121.09315930000001 14.225506600000001)
4943364779,pole,,,,POINT (121.08242070000001 14.226056900000001)
6163131218,pole,,,,POINT (121.09297160000001 14.2264166)
4943364778,pole,,,,POINT (121.08381890000001 14.226673000000002)
4943364777,pole,,,,POINT (121.0848261 14.2270786)
6163130439,pole,,,,POINT (121.11058290000001 14.2244042)
6163130438,pole,,,,POINT (121.1117873 14.224986600000001)
6163130436,pole,,,,POINT (121.11311500000001 14.225093200000002)
323077570,pole,,,,POINT (121.1218484 14.2251583)
6163130437,pole,,,,POINT (121.1129138 14.225374)
1423835684,pole,,,,POINT (121.1213551 14.225938000000001)
1423835685,pole,,,,POINT (121.1209197 14.2267232)
1423835687,pole,,,,POINT (121.1204496 14.2275007)
1423835689,pole,,,,POINT (121.1199703 14.228273600000001)
1423835692,pole,,,,POINT (121.11949120000001 14.2290463)
504135409,line,115000,,LISP-I - Wyeth Subtransmission Line,"LINESTRING (121.0848261 14.2270786, 121.0838189 14.226673, 121.0835845 14.2265697, 121.0824207 14.2260569, 121.0810507 14.2254193, 121.0795755 14.2247823, 121.0773533 14.2238398, 121.0757373 14.2231339, 121.0739898 14.2224202, 121.0723711 14.2215877, 121.0715276 14.2211346, 121.0705047 14.2206197, 121.0691904 14.2199489, 121.0690696 14.2201868)"
4943364782,pole,,,,POINT (121.07735330000001 14.2238398)
4943364781,pole,,,,POINT (121.0795755 14.224782300000001)
6163060904,pole,,,,POINT (121.08052540000001 14.232862500000001)
6163060903,pole,,,,POINT (121.07968860000001 14.233184900000001)
6163060902,pole,,,,POINT (121.0789161 14.233598200000001)
6163060901,pole,,,,POINT (121.07815430000001 14.234102600000002)
6163060900,pole,,,,POINT (121.07748240000001 14.234659)
6163060899,pole,,,,POINT (121.0770935 14.2350217)
6163060898,pole,,,,POINT (121.07643770000001 14.2355455)
6163131219,pole,,,,POINT (121.09289910000001 14.2270809)
6163131220,pole,,,,POINT (121.0928147 14.227893400000001)
6163131221,pole,,,,POINT (121.09271140000001 14.228776000000002)
6163131222,pole,,,,POINT (121.09257590000001 14.229566400000001)
4659455517,pole,,,,POINT (121.0931781 14.2301093)
4659455516,transformer,115000;34500,,,POINT (121.09304130000001 14.230143100000001)
4659455540,pole,,,,POINT (121.09094850000001 14.230239300000001)
,substation,115000;34500,,LISP I Substation,"POLYGON ((121.0930885 14.230627, 121.0932163 14.2299986, 121.0926247 14.2298869, 121.0924815 14.230516, 121.0930885 14.230627))"
471789762,line,115000,,,"LINESTRING (121.0929077 14.2304143, 121.0931191 14.2304057, 121.0931781 14.2301093, 121.0930413 14.2301431)"
4659455539,pole,,,,POINT (121.09149830000001 14.230275700000002)
6163131223,pole,,,,POINT (121.09244450000001 14.230306100000002)
658092148,line,115000,,,"LINESTRING (121.0926266 14.2303642, 121.0927773 14.230391, 121.0929077 14.2304143, 121.0930545 14.2304404)"
471789765,line,115000,,,"LINESTRING (121.0926068 14.2304889, 121.092612 14.2304562, 121.0926266 14.2303642, 121.0926336 14.2303199)"
6163131224,pole,,,,POINT (121.09239690000001 14.230405600000001)
4659455518,pole,,,,POINT (121.09311910000001 14.2304057)
4659455538,pole,,,,POINT (121.0921153 14.2304109)
471789769,portal,,,,"LINESTRING (121.0927865 14.2303381, 121.0927773 14.230391, 121.0927688 14.2304396, 121.0927148 14.2304351, 121.0927543 14.2305227)"
471789768,portal,,,,"LINESTRING (121.0929152 14.2303745, 121.0929077 14.2304143, 121.0929005 14.2304517, 121.0928899 14.2305076, 121.0928831 14.2305435)"
471789763,line,115000,,,"LINESTRING (121.0930628 14.2303901, 121.0930545 14.2304404, 121.093039 14.2305351, 121.0930346 14.2305617)"
471789766,line,115000,,,"LINESTRING (121.092612 14.2304562, 121.0927148 14.2304351, 121.0928899 14.2305076, 121.093039 14.2305351)"
658092150,line,115000,,,"LINESTRING (121.0928899 14.2305076, 121.0930775 14.2306033, 121.0931191 14.2304057)"
4659455537,pole,,,,POINT (121.0930775 14.2306033)
4659455541,pole,,,,POINT (121.09068160000001 14.230634400000001)
4659455542,pole,,,,POINT (121.090235 14.2307462)
4659455544,pole,,,,POINT (121.08848090000001 14.2307462)
4659455543,pole,,,,POINT (121.08930430000001 14.2307696)
4659455545,pole,,,,POINT (121.0880705 14.2309204)
4659455546,pole,,,,POINT (121.0878452 14.2310634)
4659455547,pole,,,,POINT (121.0872283 14.231630200000001)
4659455548,pole,,,,POINT (121.08722560000001 14.2326312)
1423835712,pole,,,,POINT (121.11905030000001 14.229735000000002)
1423835736,pole,,,,POINT (121.1186366 14.230442900000002)
347285160,pole,,,,POINT (121.11821280000001 14.2311487)
1423835750,pole,,,,POINT (121.11778790000001 14.231841600000001)
1423835752,pole,,,,POINT (121.11735870000001 14.232529000000001)
1409550901,pole,,,,POINT (121.11688040000001 14.2333131)
1409550913,pole,,,,POINT (121.11636920000001 14.2340777)
1409550915,pole,,,,POINT (121.11590100000001 14.234849500000001)
1409550920,pole,,,,POINT (121.1154231 14.235626400000001)
1409550921,pole,,,,POINT (121.1149479 14.236400900000001)
6163060905,pole,,,,POINT (121.08145610000001 14.2326753)
6163060906,pole,,,,POINT (121.0823211 14.2327299)
6163060907,pole,,,,POINT (121.0831124 14.2329678)
4659455549,pole,,,,POINT (121.08690910000001 14.232987300000001)
6163060908,pole,,,,POINT (121.0838379 14.2332499)
4659455554,pole,,,,POINT (121.0865792 14.2334007)
4659455550,pole,,,,POINT (121.08443340000001 14.2334475)
4659455553,pole,,,,POINT (121.0860696 14.2335775)
4659455551,pole,,,,POINT (121.0849752 14.2335931)
4659455552,pole,,,,POINT (121.0854956 14.2336243)
1409550923,pole,,,,POINT (121.11457850000001 14.2370186)
1409550925,pole,,,,POINT (121.11403220000001 14.237853900000001)
