latitude,longitude,value
8.787500000000009,126.00416666666666,382.74778805410887
8.787500000000009,126.0125,382.7478274505072
8.787500000000009,126.02083333333331,382.7478274505072
8.787500000000009,126.02916666666664,382.7478274505072
8.787500000000009,126.03749999999997,382.74778805410887
8.787500000000009,126.04583333333336,382.7478274505072
8.787500000000009,126.05416666666667,382.7478274505072
8.787500000000009,126.0625,382.7478274505072
8.787500000000009,126.07083333333333,382.74778805410887
8.787500000000009,126.07916666666664,382.7478274505072
8.787500000000009,126.08749999999998,382.7477486577106
8.787500000000009,126.0958333333333,382.7478274505072
8.787500000000009,126.10416666666669,382.7478274505072
8.787500000000009,126.1125,382.7478274505072
8.787500000000009,126.12083333333334,382.7478274505072
8.787500000000009,126.12916666666666,382.7478274505072
8.787500000000009,126.1375,382.74778805410887
8.787500000000009,126.14583333333331,382.7478274505072
8.787500000000009,126.15416666666664,382.74778805410887
8.787500000000009,126.16249999999997,382.7478668469053
8.787500000000009,126.17083333333336,382.74778805410887
8.787500000000009,126.17916666666667,382.7478668469053
8.787500000000009,126.1875,382.7477486577106
8.787500000000009,126.19583333333333,382.7478668469053
8.787500000000009,126.20416666666664,382.74778805410887
8.787500000000009,126.21249999999998,382.7478274505072
8.787500000000009,126.2208333333333,382.74778805410887
8.787500000000009,126.22916666666669,2867.630416967539
8.787500000000009,126.2375,7110.3010286982735
8.787500000000009,126.24583333333334,7110.302919725389
8.787500000000009,126.25416666666666,7170.623532940217
8.787500000000009,126.2625,11153.100159990005
8.787500000000009,126.27083333333331,11369.344153179329
8.787500000000009,126.27916666666664,11395.841225096345
8.787500000000009,126.28749999999997,17062.9683521252
